Date,AAPL,AGG,AMZN,DBC,GLD,GOOGL,IEF,JNJ,JNK,JPM,KO,LQD,MSFT,NVDA,PG,SPY,TLT,TSLA,UNG,USO,WMT,XOM,^GSPC,^TNX,^VIX
2022-10-19,141.35494995117188,83.43690490722656,115.06999969482422,21.605525970458984,151.69000244140625,98.81331634521484,83.4614486694336,148.57882690429688,70.6863021850586,107.72234344482422,50.425392150878906,86.4197006225586,229.78451538085938,12.03521728515625,118.42265319824219,351.6467590332031,84.56404113769531,222.0399932861328,76.27999877929688,70.04000091552734,42.736045837402344,92.25436401367188,3695.159912109375,4.126999855041504,30.760000228881836
2022-10-20,140.89315795898438,82.93205261230469,115.25,21.622928619384766,151.4499969482422,99.15052795410156,82.83744812011719,148.95770263671875,70.25570678710938,107.37098693847656,49.63243103027344,85.66835021972656,229.46385192871094,12.178028106689453,116.89735412597656,348.6980895996094,83.11857604980469,207.27999877929688,75.31999969482422,70.18000030517578,42.841487884521484,92.37882232666016,3665.780029296875,4.22599983215332,29.979999542236328
2022-10-21,144.7056121826172,83.05602264404297,119.31999969482422,21.649032592773438,154.14999389648438,100.3010025024414,83.02462768554688,152.20556640625,70.78196716308594,113.01091003417969,50.425392150878906,85.91014862060547,235.26483154296875,12.449674606323242,118.36097717285156,357.1719665527344,81.62055969238281,214.44000244140625,71.27999877929688,70.56999969482422,43.70732498168945,94.09430694580078,3752.75,4.2129998207092285,29.690000534057617
2022-10-24,146.8476104736328,82.94091033935547,119.81999969482422,21.709943771362305,153.64999389648438,101.67961883544922,82.91765594482422,154.2534637451172,70.97334289550781,113.14960479736328,51.876155853271484,85.8669662475586,240.2495574951172,12.582498550415039,119.08818817138672,361.5424499511719,80.9460220336914,211.25,74.31999969482422,70.37999725341797,44.541229248046875,94.75208282470703,3797.340087890625,4.234000205993652,29.850000381469727
2022-10-25,149.68728637695312,83.75577545166016,120.5999984741211,21.831762313842773,154.0,103.6235580444336,83.95166778564453,154.0098876953125,71.60326385498047,113.4454574584961,53.11966323852539,87.01559448242188,243.5630340576172,13.243632316589355,120.45979309082031,367.3157653808594,83.30256652832031,222.4199981689453,80.0,70.61000061035156,44.75208282470703,94.11207580566406,3859.110107421875,4.107999801635742,28.459999084472656
2022-10-26,146.74937438964844,84.1278076171875,115.66000366210938,22.240726470947266,154.97999572753906,94.15184020996094,84.37955474853516,155.36314392089844,71.7787094116211,114.7491226196289,53.516143798828125,87.41281127929688,224.77061462402344,12.879109382629395,121.30667114257812,364.5484619140625,84.50275421142578,224.63999938964844,79.31999969482422,72.97000122070312,45.09394836425781,95.23204803466797,3830.60009765625,4.014999866485596,27.280000686645508
2022-10-27,142.2786102294922,84.55292510986328,110.95999908447266,22.275531768798828,154.74000549316406,91.46405029296875,84.97681427001953,155.453369140625,72.3607406616211,115.20217895507812,53.64230728149414,87.81869506835938,220.3300018310547,13.158743858337402,121.39872741699219,362.6017761230469,85.38754272460938,225.08999633789062,75.63999938964844,73.62000274658203,44.962955474853516,95.59648895263672,3807.300048828125,3.937000036239624,27.389999389648438
2022-10-28,153.02809143066406,84.34039306640625,103.41000366210938,22.01449203491211,153.16000366210938,95.50069427490234,84.54000854492188,157.76292419433594,72.91094970703125,116.5705337524414,54.75065994262695,88.00006103515625,229.19178771972656,13.81588077545166,124.47328186035156,371.2283020019531,84.80062103271484,228.52000427246094,74.76000213623047,72.81999969482422,45.53166580200195,98.39637756347656,3901.06005859375,4.010000228881836,25.75
2022-10-31,150.66989135742188,84.05693817138672,102.44000244140625,21.857866287231445,151.91000366210938,93.73528289794922,84.15670776367188,156.95095825195312,71.80260467529297,116.38560485839844,53.93065643310547,87.52507019042969,225.5576934814453,13.479324340820312,123.96697235107422,368.5467224121094,84.19612884521484,227.5399932861328,81.5199966430664,71.52999877929688,45.474151611328125,98.49414825439453,3871.97998046875,4.077000141143799,25.8799991607666
2022-11-01,148.02674865722656,84.21318817138672,96.79000091552734,22.188518524169922,153.4600067138672,89.7283935546875,84.14152526855469,156.1570587158203,72.2602310180664,118.48441314697266,53.74142837524414,88.15483856201172,221.7097625732422,13.525263786315918,124.16028594970703,366.9340515136719,84.98299407958984,227.82000732421875,75.36000061035156,73.12000274658203,45.269676208496094,99.47189331054688,3856.10009765625,4.052000045776367,25.809999465942383
2022-11-02,142.5045928955078,84.07112884521484,92.12000274658203,22.388648986816406,152.38999938964844,86.25708770751953,83.99856567382812,153.75726318359375,71.58699798583984,117.39340209960938,52.99351501464844,87.73038482666016,213.86830139160156,13.201689720153809,122.37447357177734,357.7254333496094,84.61416625976562,214.97999572753906,79.63999938964844,74.08000183105469,44.9693603515625,97.42752075195312,3759.68994140625,4.059000015258789,25.860000610351562
2022-11-03,136.46168518066406,83.76042175292969,89.30000305175781,22.371244430541992,151.80999755859375,82.74610900878906,83.63236236572266,154.01893615722656,71.16222381591797,117.6060562133789,52.966487884521484,87.41854095458984,208.18389892578125,13.403422355651855,121.53678894042969,354.0419616699219,84.15748596191406,215.30999755859375,76.4000015258789,73.29000091552734,44.95975875854492,98.75190734863281,3719.889892578125,4.124000072479248,25.299999237060547
2022-11-04,136.19595336914062,83.75155639648438,90.9800033569336,23.128267288208008,156.47000122070312,85.87028503417969,83.45367431640625,154.7045440673828,71.59503173828125,120.82357025146484,53.39900207519531,87.591796875,215.12176513671875,14.137460708618164,123.75525665283203,359.1376647949219,82.74359130859375,207.47000122070312,83.27999877929688,76.81999969482422,45.039642333984375,99.82743072509766,3770.550048828125,4.156000137329102,24.549999237060547
2022-11-07,136.72740173339844,83.48519897460938,90.52999877929688,22.928136825561523,155.85000610351562,87.76463317871094,83.15888214111328,156.05776977539062,71.59503173828125,121.46154022216797,53.60627365112305,87.27129364013672,221.4182891845703,14.282269477844238,125.65153503417969,362.5730895996094,81.91809844970703,197.0800018310547,86.80000305175781,76.55999755859375,45.51249313354492,101.00961303710938,3806.800048828125,4.214000225067139,24.350000381469727
2022-11-08,137.29827880859375,83.8403091430664,89.9800033569336,22.64969253540039,159.4499969482422,88.17127227783203,83.71272277832031,156.83370971679688,71.45074462890625,121.53551483154297,53.70537567138672,87.63508605957031,222.3899688720703,14.582876205444336,125.9368896484375,364.529296875,82.81387329101562,191.3000030517578,80.80000305175781,74.47000122070312,45.621124267578125,101.32960510253906,3828.110107421875,4.125999927520752,25.540000915527344
2022-11-09,132.7413330078125,83.93797302246094,86.13999938964844,22.127609252929688,158.64999389648438,86.60421752929688,83.99856567382812,155.5796661376953,70.60118865966797,119.9544906616211,52.95746994018555,87.40990447998047,218.15342712402344,13.757960319519043,125.63312530517578,357.019287109375,83.08609771728516,177.58999633789062,76.63999938964844,71.66999816894531,44.560394287109375,96.79643249511719,3748.570068359375,4.151000022888184,26.09000015258789
2022-11-10,144.5519561767578,85.7401351928711,96.62999725341797,22.327739715576172,163.47999572753906,93.16996002197266,85.88349151611328,157.40203857421875,72.80521392822266,124.89171600341797,54.85878372192383,90.33768463134766,236.10044860839844,15.729374885559082,129.9595947265625,376.6389465332031,86.28271484375,190.72000122070312,79.5199966430664,72.23999786376953,45.48373794555664,98.21861267089844,3956.3701171875,3.8289999961853027,23.530000686645508
2022-11-11,147.33731079101562,85.6780014038086,100.79000091552734,22.754108428955078,164.55999755859375,95.61972045898438,85.704833984375,152.69271850585938,73.06172180175781,125.09513854980469,55.25526428222656,90.58023834228516,240.113525390625,16.305620193481445,129.7662811279297,380.28424072265625,85.96656799316406,195.97000122070312,76.63999938964844,74.37999725341797,45.55402374267578,101.28515625,3992.929931640625,3.812999963760376,22.520000457763672
2022-11-14,145.93968200683594,85.43830871582031,98.48999786376953,22.414752960205078,164.9199981689453,94.91551208496094,85.49935913085938,155.09249877929688,72.49268341064453,123.80996704101562,54.7236213684082,90.12114715576172,234.71096801757812,16.273656845092773,129.77548217773438,377.04925537109375,85.75581359863281,190.9499969482422,78.08000183105469,71.91000366210938,44.215328216552734,101.5808334350586,3957.25,3.865000009536743,23.729999542236328
2022-11-15,147.67189025878906,86.06858825683594,98.94000244140625,22.67579460144043,165.5,97.63306427001953,86.13362121582031,155.52554321289062,73.29412078857422,122.9131088256836,54.633514404296875,91.37716674804688,235.11907958984375,16.6441707611084,129.32444763183594,380.26513671875,87.14335632324219,194.4199981689453,79.08000183105469,73.25,47.106788635253906,102.26179504394531,3991.72998046875,3.7990000247955322,24.540000915527344
2022-11-16,146.44163513183594,86.60127258300781,97.12000274658203,22.42345428466797,165.1199951171875,98.03970336914062,86.76786804199219,156.49087524414062,73.09378814697266,123.07952117919922,54.534393310546875,92.15675354003906,235.54783630371094,15.889163970947266,130.47506713867188,377.36419677734375,89.0490493774414,186.9199981689453,80.36000061035156,72.04000091552734,47.445457458496094,101.16868591308594,3958.7900390625,3.691999912261963,24.110000610351562
2022-11-17,148.34120178222656,86.23725891113281,94.8499984741211,22.04929542541504,163.9199981689453,97.55371856689453,86.17829895019531,157.75390625,72.75714111328125,122.54328155517578,54.70560073852539,91.6629867553711,235.4990997314453,15.656468391418457,129.67422485351562,376.2095947265625,88.1093978881836,183.1699981689453,82.4000015258789,70.13999938964844,47.28570556640625,101.30308532714844,3946.56005859375,3.7750000953674316,23.93000030517578
2022-11-18,148.9021759033203,86.11300659179688,94.13999938964844,21.892671585083008,162.7899932861328,96.63133239746094,85.87454223632812,158.9628143310547,72.9494857788086,123.74524688720703,55.09306716918945,91.65433502197266,235.05084228515625,15.38882064819336,131.23910522460938,377.917724609375,87.50341033935547,180.19000244140625,82.23999786376953,69.02999877929688,47.99818420410156,100.42498016357422,3965.340087890625,3.818000078201294,23.1200008392334
2022-11-21,145.6739501953125,86.05972290039062,92.45999908447266,21.814359664916992,161.8800048828125,94.81634521484375,85.82095336914062,159.77999877929688,72.88539123535156,123.01483154296875,55.94009780883789,91.51575469970703,235.8596649169922,15.296939849853516,132.9052734375,376.54351806640625,87.87224578857422,167.8699951171875,87.16000366210938,69.02999877929688,48.2921257019043,99.43041229248047,3949.93994140625,3.825000047683716,22.360000610351562
2022-11-22,147.8096923828125,86.50361633300781,93.19999694824219,22.04059410095215,162.07000732421875,96.25445556640625,86.31229400634766,160.55181884765625,73.4544448852539,124.85469818115234,56.18339920043945,92.3299789428711,238.763427734375,16.01699447631836,134.04672241210938,381.61065673828125,89.11933135986328,169.91000366210938,91.4000015258789,69.9800033569336,48.464656829833984,102.30661010742188,4003.580078125,3.757999897003174,21.290000915527344
2022-11-23,148.68568420410156,87.01850891113281,94.12999725341797,21.736047744750977,163.0800018310547,97.65290069580078,86.77680206298828,160.7243194580078,73.8631820678711,126.18609619140625,56.435707092285156,93.2568359375,241.2482147216797,16.497365951538086,134.81077575683594,384.0154724121094,90.67369842529297,183.1999969482422,94.04000091552734,67.41000366210938,48.6978874206543,101.79588317871094,4027.260009765625,3.7060000896453857,20.350000381469727
2022-11-25,145.7723846435547,87.0362548828125,93.41000366210938,21.54461669921875,163.22000122070312,96.66109466552734,86.74998474121094,160.93316650390625,73.68685150146484,126.42652130126953,56.489768981933594,93.3521499633789,241.1605224609375,16.24869155883789,135.05929565429688,383.9295349121094,90.36634063720703,182.86000061035156,90.80000305175781,66.95999908447266,48.90555953979492,101.43748474121094,4026.1201171875,3.690999984741211,20.5
2022-11-28,141.9438018798828,86.89421844482422,93.94999694824219,21.414094924926758,161.92999267578125,95.26265716552734,86.78572845458984,161.014892578125,72.92545318603516,124.21678924560547,56.49878692626953,92.67646026611328,235.57704162597656,15.806272506713867,134.94883728027344,377.8031311035156,90.62100982666016,182.9199981689453,89.44000244140625,66.87999725341797,49.046142578125,98.39104461669922,3963.93994140625,3.703000068664551,22.209999084472656
2022-11-29,138.94190979003906,86.58349609375,92.41999816894531,21.69253921508789,162.72999572753906,94.40971374511719,86.41947937011719,159.88897705078125,73.26206970214844,126.26009368896484,56.30054473876953,92.21736145019531,234.1836395263672,15.618517875671387,133.91783142089844,377.1542663574219,89.55841827392578,180.8300018310547,88.55999755859375,68.33999633789062,48.87361145019531,99.04512023925781,3957.6298828125,3.747999906539917,21.889999389648438
2022-11-30,145.69366455078125,87.2582015991211,96.54000091552734,22.1798152923584,164.80999755859375,100.16215515136719,87.19668579101562,161.62326049804688,74.40016174316406,127.75790405273438,57.72529220581055,93.34345245361328,248.6148681640625,16.905160903930664,137.3053741455078,389.0348205566406,90.21705627441406,194.6999969482422,84.87999725341797,70.2300033569336,48.6978874206543,99.7619400024414,4080.110107421875,3.703000068664551,20.579999923706055
2022-12-01,145.96922302246094,87.98426055908203,95.5,22.06669807434082,167.83999633789062,100.16215515136719,88.14906311035156,162.29515075683594,74.59845733642578,125.9642333984375,57.888641357421875,94.51139831542969,248.17636108398438,17.11693572998047,137.38819885253906,388.74859619140625,93.09912109375,194.6999969482422,83.4800033569336,70.44999694824219,49.00141143798828,99.27809143066406,4076.570068359375,3.5290000438690186,19.84000015258789
2022-12-02,145.4771270751953,88.34912872314453,94.12999725341797,21.831762313842773,167.25999450683594,99.6166763305664,88.32805633544922,162.4222869873047,74.59845733642578,124.9656982421875,58.39683532714844,95.08492279052734,248.4979248046875,16.85820770263672,138.64013671875,388.30010986328125,94.2698745727539,194.86000061035156,76.31999969482422,69.83999633789062,48.953487396240234,98.43584442138672,4071.699951171875,3.50600004196167,19.059999465942383
2022-12-05,144.31573486328125,87.65504455566406,91.01000213623047,21.266172409057617,164.38999938964844,98.6645278930664,87.43296813964844,162.33148193359375,73.9133071899414,121.46154022216797,57.59824752807617,94.2767333984375,243.8011932373047,16.592493057250977,137.24095153808594,381.31488037109375,92.94943237304688,182.4499969482422,68.4000015258789,67.72000122070312,48.451881408691406,95.73886108398438,3998.840087890625,3.5989999771118164,20.75
2022-12-06,140.65443420410156,87.91309356689453,88.25,20.926816940307617,164.83999633789062,96.18502807617188,87.97003173828125,159.8980712890625,73.56671905517578,121.66493225097656,57.57101821899414,94.56352996826172,238.8511199951172,15.970148086547852,137.4158477783203,375.8182373046875,94.14664459228516,179.82000732421875,65.55999755859375,65.2300033569336,47.88956069946289,93.07767486572266,3941.260009765625,3.513000011444092,22.170000076293945
2022-12-07,138.71556091308594,88.69613647460938,88.45999908447266,20.82240104675293,166.3300018310547,94.1617660522461,88.73979949951172,160.8695831298828,73.92945098876953,121.58171081542969,57.661773681640625,95.6150131225586,238.12026977539062,16.103008270263672,138.29954528808594,375.17889404296875,96.36497497558594,174.0399932861328,70.95999908447266,63.650001525878906,47.640350341796875,92.87161254882812,3933.919921875,3.4079999923706055,22.68000030517578
2022-12-08,140.39857482910156,88.4291763305664,90.3499984741211,20.787595748901367,166.47000122070312,92.94182586669922,88.23855590820312,160.8968505859375,74.01002502441406,122.857666015625,57.906803131103516,95.31083679199219,241.07281494140625,17.150901794433594,139.29373168945312,378.1180419921875,96.10088348388672,173.44000244140625,73.0,62.709999084472656,47.714115142822266,93.5615234375,3963.510009765625,3.490999937057495,22.290000915527344
2022-12-09,139.9163055419922,87.90421295166016,89.08999633789062,20.81369972229004,167.05999755859375,92.06905364990234,87.58514404296875,159.57119750976562,74.05032348632812,122.19195556640625,57.29877471923828,94.59830474853516,239.14344787597656,16.983078002929688,138.9254913330078,375.29345703125,93.60086822509766,179.0500030517578,77.04000091552734,62.849998474121094,46.601280212402344,92.7730484008789,3934.3798828125,3.566999912261963,22.829999923706055
2022-12-12,142.20950317382812,87.92200469970703,90.55000305175781,21.039936065673828,165.67999267578125,92.54511260986328,87.4598159790039,161.4779510498047,74.30023193359375,124.08734130859375,58.051998138427734,94.47662353515625,246.05210876464844,17.516517639160156,140.352294921875,380.7041320800781,93.90015411376953,167.82000732421875,79.63999938964844,64.41000366210938,47.47037887573242,95.05786895751953,3990.56005859375,3.6110000610351562,25.0
2022-12-13,143.17404174804688,88.50927734375,92.48999786376953,21.387990951538086,168.50999450683594,94.84609985351562,88.24751281738281,162.72193908691406,75.10626220703125,123.96713256835938,58.07014465332031,95.30217742919922,250.34933471679688,18.052949905395508,140.1405792236328,383.58599853515625,94.80687713623047,160.9499969482422,85.08000183105469,65.86000061035156,47.3004035949707,96.09725189208984,4019.64990234375,3.500999927520752,22.549999237060547
2022-12-14,140.94970703125,88.70503234863281,91.58000183105469,21.55331802368164,168.10000610351562,94.29068756103516,88.48919677734375,163.22128295898438,74.71129608154297,123.34768676757812,58.07014465332031,95.38906860351562,250.64169311523438,17.65536880493164,140.6929168701172,381.1335754394531,95.21180725097656,156.8000030517578,77.87999725341797,67.36000061035156,47.03742980957031,95.389404296875,3995.320068359375,3.503000020980835,21.139999389648438
2022-12-15,134.34561157226562,88.83524322509766,88.44999694824219,21.292274475097656,165.35000610351562,90.11520385742188,88.66138458251953,161.16014099121094,74.39693450927734,120.28732299804688,57.271549224853516,95.46925354003906,242.64161682128906,16.934131622314453,139.1003875732422,371.8103942871094,95.58328247070312,157.6699981689453,83.68000030517578,66.1500015258789,46.6173095703125,94.47547912597656,3895.75,3.450000047683716,22.829999923706055
2022-12-16,132.3870391845703,88.60335540771484,87.86000061035156,21.022533416748047,166.7899932861328,89.52011108398438,88.43717956542969,159.5076141357422,74.01810455322266,119.53841400146484,56.944854736328125,95.05960845947266,238.43211364746094,16.553531646728516,138.483642578125,367.42071533203125,94.51554870605469,150.22999572753906,80.4000015258789,64.9000015258789,45.780277252197266,93.81241607666016,3852.360107421875,3.4820001125335693,22.6200008392334
2022-12-19,130.28079223632812,88.05933380126953,84.91999816894531,20.983139038085938,166.32000732421875,87.71503448486328,87.71967315673828,159.33506774902344,73.64090728759766,120.2503433227539,57.026527404785156,94.10079956054688,234.30055236816406,16.23686408996582,138.44677734375,364.30511474609375,92.92723083496094,149.8699951171875,72.0,66.06999969482422,45.79631042480469,94.2335433959961,3817.659912109375,3.5810000896453857,22.420000076293945
2022-12-20,130.21189880371094,87.46179962158203,85.19000244140625,21.07943344116211,169.0800018310547,88.29027557373047,87.08292388916016,159.5076141357422,73.41380310058594,120.83283996582031,56.981163024902344,92.99386596679688,235.61599731445312,16.06804656982422,138.50205993652344,364.8036804199219,91.27708435058594,137.8000030517578,66.44000244140625,66.22000122070312,46.19718933105469,95.59549713134766,3821.6201171875,3.684000015258789,21.479999542236328
2022-12-21,133.3122100830078,87.70260620117188,86.7699966430664,21.350807189941406,168.8000030517578,88.8456802368164,87.1905288696289,161.3327178955078,74.06266784667969,122.19195556640625,57.897708892822266,93.63011169433594,238.17874145507812,16.483604431152344,139.7723846435547,370.25830078125,91.50653076171875,137.57000732421875,67.4000015258789,68.05999755859375,46.55958938598633,96.82301330566406,3878.43994140625,3.684000015258789,20.06999969482422
2022-12-22,130.14300537109375,87.67587280273438,83.79000091552734,21.07943344116211,166.75999450683594,87.04061126708984,87.16365051269531,160.7424774169922,73.56791687011719,120.80509185791016,57.48027038574219,93.60395050048828,232.0983428955078,15.32282829284668,140.0945587158203,364.9761962890625,91.48888397216797,125.3499984741211,63.2400016784668,67.69999694824219,46.014400482177734,94.86970520019531,3822.389892578125,3.6689999103546143,21.969999313354492
2022-12-23,129.7788848876953,87.37264251708984,85.25,21.4646053314209,167.25999450683594,88.4985580444336,86.7690658569336,161.1510467529297,73.79503631591797,121.37833404541016,57.91586685180664,93.31633758544922,232.62452697753906,15.189970016479492,140.49037170410156,367.0756530761719,90.1476058959961,123.1500015258789,63.63999938964844,69.31999969482422,46.10738754272461,97.37854766845703,3844.820068359375,3.750999927520752,20.8700008392334
2022-12-27,127.97772216796875,86.73943328857422,83.04000091552734,21.65719223022461,168.6699981689453,86.67364501953125,86.0426254272461,161.10568237304688,72.98391723632812,121.80364990234375,58.26979064941406,92.11347961425781,230.8998260498047,14.10611343383789,141.71469116210938,365.62811279296875,88.36510467529297,109.0999984741211,64.4800033569336,69.52999877929688,46.12022018432617,98.73152923583984,3829.25,3.859999895095825,21.649999618530273
2022-12-28,124.05070495605469,86.58784484863281,81.81999969482422,21.41208267211914,167.91000366210938,85.31488037109375,85.83634948730469,160.40650939941406,71.92137908935547,122.46931457519531,57.68899917602539,91.82586669921875,228.5319366455078,14.021202087402344,139.8828582763672,361.0841064453125,87.84449768066406,112.70999908447266,60.20000076293945,68.58000183105469,45.31205749511719,97.10975646972656,3783.219970703125,3.88700008392334,22.139999389648438
2022-12-29,127.56439208984375,86.90888977050781,84.18000030517578,21.385820388793945,168.85000610351562,87.7249526977539,86.25784301757812,161.2237091064453,72.95147705078125,123.17201232910156,58.033843994140625,92.47957611083984,234.8462371826172,14.587605476379395,140.4627685546875,367.5837707519531,88.8416519165039,121.81999969482422,58.15999984741211,68.52999877929688,45.587852478027344,97.84446716308594,3849.280029296875,3.8350000381469727,21.440000534057617
2022-12-30,127.87931823730469,86.49864959716797,84.0,21.578407287597656,169.63999938964844,87.50676727294922,85.89913177490234,160.39743041992188,73.00015258789062,123.9856185913086,57.72529220581055,91.89559936523438,233.68666076660156,14.598594665527344,139.51461791992188,366.615478515625,87.85332489013672,123.18000030517578,56.400001525878906,70.11000061035156,45.4724006652832,98.830078125,3839.5,3.878999948501587,21.670000076293945
2023-01-03,123.09601593017578,87.00697326660156,85.81999969482422,21.06192398071289,171.05999755859375,88.38947296142578,86.57174682617188,161.79576110839844,73.14616394042969,124.92868041992188,57.12636184692383,92.53187561035156,233.45281982421875,14.299909591674805,139.52386474609375,365.0721130371094,89.5299072265625,108.0999984741211,51.119998931884766,67.63999938964844,46.052879333496094,95.43421173095703,3824.139892578125,3.7929999828338623,22.899999618530273
2023-01-04,124.36564636230469,87.48859405517578,85.13999938964844,20.68550682067871,172.6699981689453,87.35798645019531,87.23541259765625,163.55726623535156,74.04647064208984,126.09366607666016,57.09912872314453,93.20301818847656,223.24081420898438,14.733451843261719,140.13136291503906,367.8905029296875,90.75646209716797,113.63999938964844,52.91999816894531,64.30000305175781,46.10417938232422,95.71196746826172,3852.969970703125,3.7090001106262207,22.010000228881836
2023-01-05,123.04681396484375,87.41722106933594,83.12000274658203,20.580461502075195,170.52000427246094,85.493408203125,87.10985565185547,162.349609375,73.9085922241211,126.0656967163086,56.445735931396484,93.13328552246094,216.62448120117188,14.249963760375977,138.39158630371094,363.6916198730469,91.13589477539062,110.33999633789062,47.84000015258789,64.77999877929688,45.94703674316406,97.85343170166016,3808.10009765625,3.7200000286102295,22.459999084472656
2023-01-06,127.5741958618164,88.37146759033203,86.08000183105469,20.69426155090332,173.7100067138672,86.6240463256836,88.23088836669922,163.66622924804688,74.97928619384766,128.4780731201172,57.53471755981445,94.65863800048828,219.1774444580078,14.843337059020996,141.68707275390625,372.0318603515625,92.8125,113.05999755859375,47.560001373291016,64.83000183105469,47.07270812988281,99.03617095947266,3895.080078125,3.569000005722046,21.1299991607666
