Date,AAPL,AGG,AMZN,DBC,GLD,GOOGL,IEF,JNJ,JNK,JPM,KO,LQD,MSFT,NVDA,PG,SPY,TLT,TSLA,UNG,USO,WMT,XOM,^GSPC,^VIX,^TNX
2022-11-02,132.6470667997586,84.07112884521483,92.12000274658205,22.388648986816417,152.3899993896484,95.06482380535134,83.9985656738281,153.75726318359372,70.10768591635873,117.39340209960938,52.99351501464846,87.73038482666013,232.02017793625564,13.201689720153809,122.3744735717773,357.7254333496095,84.6141662597656,214.97999572753898,79.63999938964842,74.08000183105469,44.969360351562486,97.42752075195308,3759.6899414062505,25.860000610351562,4.059000015258789
2022-11-03,127.02216751034821,83.76042175292967,89.30000305175783,22.371244430542003,151.80999755859372,91.19533805931151,83.63236236572264,154.01893615722653,69.69168950739973,117.6060562133789,52.9664878845215,87.41854095458982,225.85331700829622,13.403422355651857,121.53678894042963,354.041961669922,84.15748596191403,215.30999755859366,76.40000152587889,73.29000091552734,44.95975875854491,98.75190734863277,3719.8898925781264,25.299999237060547,4.124000072479248
2022-11-04,126.77481726964534,83.75155639648436,90.98000335693361,23.128267288208022,156.4700012207031,94.63852459950317,83.45367431640622,154.7045440673828,70.11555365503668,120.82357025146484,53.39900207519533,87.59179687499999,233.3800282707202,14.137460708618166,123.75525665283196,359.13766479492193,82.74359130859372,207.47000122070304,83.27999877929686,76.81999969482422,45.03964233398436,99.82743072509761,3770.5500488281264,24.549999237060547,4.156000137329102
2022-11-07,127.26950354776426,83.48519897460938,90.52999877929688,22.928136825561534,155.8500061035156,96.72630517930308,83.15888214111325,156.0577697753906,70.11555365503668,121.46154022216795,53.60627365112306,87.2712936401367,240.21096404033398,14.282269477844242,125.65153503417962,362.57308959960943,81.91809844970699,197.0800018310546,86.8000030517578,76.55999755859375,45.51249313354491,101.00961303710932,3806.800048828126,24.350000381469727,4.214000225067139
2022-11-08,127.80089111913473,83.84030914306639,89.9800033569336,22.6496925354004,159.44999694824213,97.1744663140888,83.71272277832028,156.83370971679685,69.97424817177222,121.53551483154297,53.70537567138673,87.6350860595703,241.26511415292123,14.582876205444341,125.93688964843743,364.5292968750001,82.8138732910156,191.30000305175773,80.8000030517578,74.47000122070312,45.62112426757811,101.329605102539,3828.1101074218755,25.540000915527344,4.125999927520752
2022-11-09,123.55916471749983,83.93797302246092,86.13999938964844,22.127609252929698,158.64999389648432,95.44739915332438,83.9985656738281,155.57966613769528,69.14224788211757,119.9544906616211,52.957469940185554,87.40990447998047,236.66899979740316,13.757960319519047,125.63312530517572,357.0192871093751,83.08609771728511,177.58999633789054,76.63999938964842,71.66999816894531,44.56039428710936,96.79643249511713,3748.570068359376,26.09000015258789,4.151000022888184
2022-11-10,123.70159523973541,83.950206179218,86.25793753576615,22.327739715576183,163.479995727539,102.68357150514282,84.00351043331882,157.40203857421872,69.17100894480946,124.89171600341797,52.9744331284176,87.43055765809007,236.945720071035,13.823832761047093,129.95959472656244,357.35480821553557,86.28271484374997,190.72000122070304,79.51999664306639,72.23999786376953,45.48373794555663,98.21861267089838,3751.883399875504,23.530000686645508,3.8289999961853027
2022-11-11,126.08518670542774,83.88936950814488,89.97141519523173,22.75410842895509,164.5599975585937,105.38347768676013,83.82876369717161,152.69271850585935,69.41471276020114,125.0951385498047,53.35729493291803,87.6653058287549,240.97316420961934,14.33026857454978,129.76628112792963,360.81346117203856,85.96656799316403,195.97000122070304,76.63999938964842,74.37999725341798,45.554023742675774,101.28515624999994,3786.5536043524094,22.520000457763672,3.812999963760376
2022-11-14,124.88915370297849,83.65468069489538,87.9182896109445,22.414752960205092,164.91999816894526,104.60736239260844,83.62778666775209,155.09249877929682,68.87407895778635,123.80996704101564,52.84391348193605,87.22098850296271,235.55126495221938,14.302177440234345,129.77548217773432,357.7441089966236,85.75581359863277,190.9499969482421,78.08000183105467,71.91000366210938,44.21532821655273,101.58083343505854,3752.7178055605827,23.729999542236328,3.865000009536743
2022-11-15,126.3715059984536,84.27180238825147,88.31999164811623,22.675794601440447,165.49999999999994,107.60240461488277,84.24816481879031,155.52554321289057,69.63551112790721,122.91310882568361,52.75690161217028,88.43658854663343,235.9608376189795,14.627805282911236,129.3244476318359,360.79533530450703,87.14335632324214,194.4199981689452,79.08000183105466,73.25,44.27683897219032,102.26179504394527,3785.4156731808903,24.540000915527344,3.7990000247955322
2022-11-16,125.31870446064615,84.79336628490235,86.6953468747179,22.423454284667983,165.11999511718744,108.0505657496685,84.86852804505287,156.49087524414057,69.44517845533487,123.07952117919923,52.661185240128724,89.1910877154455,236.3911293397337,13.964264126534792,130.47506713867185,358.0429252153538,89.04904937744136,186.91999816894523,80.36000061035153,72.04000091552734,44.59516219875757,101.1686859130859,3754.17824703158,24.110000610351562,3.691999912261963
2022-11-17,126.94427516292146,84.43695183865476,84.66900006414784,22.049295425415053,163.91999816894523,107.51495689913256,84.29186456200586,157.75390624999994,69.12533577206676,122.54328155517581,52.82651184471606,88.7132106753959,236.34221828396346,13.759758556603057,129.6742248535156,356.9474394770359,88.10939788818355,183.16999816894523,82.40000152587888,70.13999938964844,44.44500743324525,101.3030853271484,3742.58037844437,23.93000030517578,3.7750000953674316
2022-11-18,127.42433365194427,84.31529343675192,84.03521078111308,21.892671585083022,162.78999328613273,106.49838561197033,83.99475705237758,158.96281433105466,69.30807920295338,123.74524688720707,53.2006691469407,88.7048373605515,235.8923560155341,13.524535118409576,131.23910522460935,358.56811209280824,87.50341033935543,180.1900024414062,82.2399978637695,69.02999877929688,45.11468377557932,100.42498016357419,3760.3897537255207,23.1200008392334,3.818000078201294
2022-11-21,124.66175139130587,84.26312210684344,82.53553815870912,21.814359664917006,161.88000488281241,104.49806956478905,83.94234124016005,159.77999877929688,69.24718405548289,123.0148315429688,54.01860503493314,88.57071664553023,236.70407434152497,13.443785260297439,132.90527343749997,357.2642657430579,87.87224578857418,167.86999511718744,87.16000366210935,69.02999877929688,45.390966679647136,99.43041229248045,3745.785570537662,22.360000610351562,3.825000047683716
2022-11-22,126.48943136605139,84.69774872722358,83.19610621546103,22.040594100952163,162.07000732421866,106.08302577902515,84.42292647971323,160.55181884765625,69.78783235501646,124.85469818115239,54.253549239397834,89.35873860922207,239.61823302159362,14.076608548412135,134.04672241210938,362.07196389790016,89.11933135986322,169.9100036621093,91.40000152587889,69.98000335693361,45.55313296587358,102.30661010742186,3796.653293364664,21.290000915527344,3.757999897003174
2022-11-23,127.23906899515349,85.20189230008486,84.02628225305021,21.736047744750987,163.0800018310546,107.62426654382033,84.87726650121841,160.72431945800778,70.17616667600016,126.18609619140629,54.49719057880672,90.25576872727744,242.11191588158079,14.498785207365797,134.8107757568359,364.35365157737334,90.67369842529291,183.1999969482421,94.04000091552732,67.41000366210939,45.772352182727836,101.79588317871094,3819.109317397068,20.350000381469727,3.7060000896453857
2022-11-25,124.74598752754474,85.2192678031443,83.38357125242403,21.544616699218764,163.22000122070307,106.53118691381086,84.85103620794611,160.9331665039062,70.00863797128193,126.42652130126959,54.5493954904667,90.34801548420106,242.023909670713,14.280236584699395,135.05929565429685,364.2721141285415,90.36634063720697,182.86000061035148,90.80000305175778,66.95999908447267,45.96754835815385,101.43748474121092,3818.0283406646513,20.5,3.690999984741211
2022-11-28,121.46964448868302,85.08019654757355,83.86560280027581,21.41409492492677,161.9299926757812,104.98995455744988,84.8859974949961,161.01489257812497,69.28524624086172,124.21678924560553,54.55810367640829,89.69406993227732,236.42043922099367,13.891414585645991,134.9488372802734,358.4593858426791,90.6210098266601,182.91999816894526,89.44000244140624,66.87999725341798,46.09968584259497,98.39104461669922,3759.0619744236546,22.209999084472656,3.703000068664551
2022-11-29,118.90074919267511,84.77596090135613,82.49983085692911,21.692539215087905,162.729995727539,104.04991683843754,84.52776556653615,159.88897705078122,69.60505992989226,126.26009368896491,54.36667093232517,89.24974522260959,235.02204855385838,13.726405572984829,133.91783142089838,357.843743357927,89.55841827392572,180.8300018310546,88.55999755859374,68.33999633789064,45.93751955636853,99.04512023925781,3753.078053964018,21.889999389648438,3.747999906539917
2022-11-30,124.67862212266854,85.43658111333437,86.17760121461467,22.17981529235841,164.80999755859366,110.3897416953819,85.28795901622298,161.62326049804685,70.68634203184062,127.75790405273447,55.742479586782885,90.33959786610347,249.50494293725694,14.857177658667192,137.30537414550776,369.1160061083269,90.217056274414,194.6999969482421,84.87999725341795,70.23000335693361,45.772352182727836,99.76194000244139,3869.2278346755384,20.579999923706055,3.703000068664551
2022-12-01,124.91443368433926,86.14748271443258,85.24923179974827,22.066698074340835,167.83999633789054,110.3897416953819,86.21948889081224,162.29515075683594,70.87473933905471,125.96423339843759,55.900217839830596,91.46995845072303,249.06486594266516,15.043296929115764,137.388198852539,368.8444366010138,93.09912109374994,194.6999969482421,83.48000335693358,70.4499969482422,46.05764193456695,99.27809143066405,3865.8707640779703,19.84000015258789,3.5290000438690186
2022-12-02,124.49331829235292,86.50473381430986,84.02628225305023,21.831762313842788,167.25999450683585,109.7885638749017,86.39456397202461,162.42228698730466,70.87473933905471,124.96569824218757,56.39095579716496,92.02502652550244,249.38758090487644,14.815912623851396,138.64013671874994,368.41891303992276,94.26987457275385,194.86000061035148,76.3199996948242,69.83999633789064,46.012596939124684,98.43584442138672,3861.2523610241587,19.059999465942383,3.50600004196167
2022-12-05,123.49944679374035,85.82513949322976,81.24118081892249,21.266172409057635,164.38999938964832,108.73919128589895,85.51906916775732,162.3314819335937,70.22378971121992,121.46154022216803,55.619798781115094,91.24284520735021,244.67403440476065,14.582388097498747,137.2409515380859,361.79133145682135,92.94943237304683,182.44999694824213,68.40000152587889,67.72000122070314,45.541125030688015,95.73886108398438,3792.1582915955764,20.75,3.5989999771118164
2022-12-06,120.36625687247073,86.0778014192742,78.77743147987209,20.926816940307635,164.83999633789054,106.00650902774372,86.04437649766069,159.89807128906244,69.8945021550612,121.6649322509766,55.593504774663714,91.52041247217977,239.70623923246146,14.035437385390207,137.41584777832028,356.5761197881797,94.1466445922851,179.8200073242187,65.55999755859374,65.23000335693361,45.012585849509236,93.07767486572266,3737.554264954536,22.170000076293945,3.513000011444092
2022-12-07,118.70704917020296,86.84449735930231,78.96488970636366,20.822401046752944,166.3300018310546,103.77665113515229,86.79729411919945,160.86958312988276,70.239127662898,121.58171081542974,55.681142867614795,92.53805819692269,238.97277247033594,14.152202162989584,138.2995452880859,355.96951128213334,96.36497497558588,174.03999328613278,70.95999908447264,63.65000152587892,44.77834685346946,92.87161254882812,3730.5935527120623,22.68000030517578,3.4079999923706055
2022-12-08,120.14730298432107,86.58311033111967,80.6520205552592,20.78759574890138,166.47000122070304,102.43214250549251,86.30702270022454,160.89685058593744,70.31567969865992,122.85766601562506,55.91775577268504,92.24367046364904,241.93588814642763,15.073148159566255,139.29373168945307,358.75817310634955,96.10088348388666,173.4400024414062,72.99999999999997,62.70999908447267,44.84768021945427,93.56152343749999,3758.654263987633,22.290000915527344,3.490999937057495
2022-12-09,119.73459684233285,86.06910619762277,79.52726438583836,20.813699722290053,167.05999755859364,101.47025126597681,85.6679139556974,159.57119750976557,70.35396658937997,122.1919555664063,55.33061259780527,91.55406817681902,239.9996136865776,14.925655456012933,138.92549133300776,356.0782085772024,93.60086822509759,179.05000305175776,77.04000091552732,62.84999847412111,43.80169906802514,92.77304840087889,3731.029740367636,22.829999923706055,3.566999912261963
2022-12-12,121.69702068467238,86.08652652141235,80.83055706415934,21.039936065673846,165.67999267578114,101.99492074360978,85.54532931058101,161.47795104980463,70.59140040089568,124.08734130859382,56.05796346020988,91.43630274608381,246.93300851340436,15.39447130998142,140.35229492187494,361.2118538419523,93.90015411376947,167.82000732421872,79.63999938964841,64.4100036621094,44.61858645691442,95.05786895751952,3784.3062192289212,25.0,3.6110000610351562
2022-12-13,122.52243296864883,86.66153913878132,82.56231693242633,21.387990951538104,168.50999450683582,104.53086245819541,86.31578354355361,162.721939086914,71.35719620377182,123.96713256835945,56.075486658401154,92.23528976492909,251.24561911427867,15.86591725046028,140.14057922363276,363.94616701863396,94.8068771362304,160.94999694824216,85.08000183105466,65.86000061035158,44.458822474830804,96.09725189208983,3811.892541700739,22.549999237060547,3.500999927520752
2022-12-14,120.61893916550416,86.85320752119708,81.74999795096288,21.55331802368166,168.10000610351548,103.918736856378,86.55217706568162,163.22128295898432,70.98194553249462,123.34768676757818,56.075486658401154,92.31938472327403,251.53902419522998,15.516501289447648,140.69291687011713,361.61930944563176,95.2118072509765,156.80000305175778,77.87999725341794,67.36000061035158,44.21164689170547,95.38940429687499,3788.8202058110433,21.139999389648438,3.503000020980835
2022-12-15,114.96742696878985,86.98070008814265,78.95596117830081,21.292274475097674,165.35000610351548,99.31689330779841,86.72059569693695,161.16014099121088,70.6832758912169,120.28732299804692,55.30432227501969,92.39698925503319,243.51030654871613,14.882638706472255,139.10038757324213,352.7734807194175,95.58328247070307,157.66999816894528,83.68000030517575,66.15000152587892,43.816765459082085,94.47547912597655,3694.3964599185397,22.829999923706055,3.450000047683716
2022-12-16,113.29136159300101,86.75365320938577,78.42929380060615,21.022533416748065,166.78999328613264,98.66103543967168,86.50129850535997,159.50761413574213,70.32335592305836,119.53841400146489,54.98884945259008,92.00052682651322,239.2857327855448,14.548146684402834,138.48364257812494,348.60855594050474,94.51554870605463,150.22999572753903,80.40000152587888,64.90000152587892,43.03001802336384,93.81241607666013,3653.249192887321,22.6200008392334,3.4820001125335693
2022-12-19,111.48892242609145,86.22098871189813,75.80486500878135,20.983139038085955,166.32000732421858,96.67164194852498,85.79949824055386,159.33506774902338,69.96498714661018,120.25034332275395,55.06771673728104,91.07257303776257,235.13937995940378,14.269841959810387,138.44677734374994,345.6524759596317,92.92723083496088,149.86999511718747,71.99999999999997,66.06999969482423,43.04508799994936,94.23354339599605,3620.342492323634,22.420000076293945,3.5810000896453857
2022-12-20,111.42996627121337,85.6359287808512,76.04588759317869,21.07943344116213,169.08000183105452,97.30562107084575,85.17668735107841,159.50761413574213,69.7492192791237,120.83283996582036,55.02391058363578,90.00126130570992,236.45953437609123,14.12147591331767,138.50205993652335,346.1255147741081,91.27708435058587,137.80000305175778,66.44000244140622,66.22000122070314,43.4218840264587,95.59549713134761,3624.0980124728167,21.479999542236328,3.684000015258789
2022-12-21,114.08308464561856,85.87170823186797,77.45628855589685,21.350807189941428,168.80000305175764,97.91773826422893,85.28193686923277,161.33271789550776,70.36569475847976,122.19195556640629,55.90897391342752,90.61703222117364,239.03145348652626,14.486690832494938,139.7723846435546,351.30085532519246,91.5065307617187,137.57000732421872,67.40000152587889,68.05999755859375,43.76251282626852,96.82301330566402,3677.981079262766,20.06999969482422,3.684000015258789
2022-12-22,111.37101011633528,85.84553292545341,74.79615927276349,21.07943344116213,166.75999450683577,95.92835318151644,85.25564687685771,160.74247741699213,69.8956401788861,120.8050918579102,55.50587404904422,90.59171291200121,232.9292862796952,13.466537436336548,140.09455871582023,346.2891977280308,91.4888839721679,125.34999847412107,63.240001678466776,67.69999694824219,43.25007625390382,94.86970520019528,3624.828001686205,21.969999313354492,3.6689999103546143
2022-12-23,111.05941084194863,85.54863293873916,76.09944514061301,21.46460533142092,167.2599945068358,97.5351713246901,84.86969963994446,161.15104675292966,70.11142254349139,121.3783340454102,55.92650816261616,90.31335557249055,233.4573541717372,13.349774335019207,140.49037170410145,348.2811610775994,90.14760589599604,123.15000152587888,63.639999389648416,69.31999969482422,43.33747709835981,97.378547668457,3646.0988640366127,20.8700008392334,3.750999927520752
2022-12-27,109.518050160229,84.92864271865272,74.12666268794871,21.65719223022463,168.66999816894514,95.52391590460583,84.1591609189728,161.10568237304682,69.34079195149933,121.80364990234378,56.26827499149715,89.14920637347234,231.72647858197067,12.397222040703095,141.71469116210926,346.90773571877844,88.3651046752929,109.09999847412107,64.48000335693358,69.52999877929688,43.34953881647394,98.73152923583982,3631.3335414600706,21.649999618530273,3.859999895095825
2022-12-28,106.15747098512838,84.78021887072153,73.03761382030791,21.412082672119162,167.9100036621092,94.02640740611996,83.95740033882964,160.40650939941403,68.33129233323152,122.46931457519533,55.70743319040035,88.87084903396168,229.35011181411124,12.322597317140941,139.88285827636707,342.5963852016759,87.844497680664,112.70999908447263,60.200000762939446,68.58000183105469,42.589926660983906,97.10975646972653,3587.682594329397,22.139999389648438,3.88700008392334
2022-12-29,109.16433934664371,85.09456159159045,75.14429695202946,21.385820388793967,168.85000610351545,96.68257291299375,84.36966741766933,161.22370910644528,69.30997107695528,123.17201232910159,56.040432894687015,89.50352164050024,235.68701839912094,12.82038351535137,140.46276855468741,348.76326282584154,88.84165191650384,121.81999969482419,58.1599998474121,68.52999877929688,42.84915320563765,97.8444671630859,3650.3283099453274,21.440000534057617,3.8350000381469727
2022-12-30,109.43384013967336,84.69288567800102,74.98361749925506,21.578407287597678,169.6399993896482,96.44210851154902,84.01880832839942,160.39743041992185,69.35621688589015,123.98561859130861,55.74247958678287,88.9383376562527,234.52329054307637,12.830041414286704,139.5146179199218,347.8445477285458,87.85332489013665,123.18000030517574,56.4000015258789,70.11000061035156,42.74063718342479,98.83007812499996,3641.0537657337445,21.670000076293945,3.878999948501587
2023-01-03,105.34048753791251,85.19059747608405,76.6082622726534,21.061923980712912,171.05999755859355,97.41494753240191,84.67669990313037,161.7957611083984,69.49493981557593,124.9286804199219,55.164121954826406,89.55413810721852,234.28861241856808,12.567540676704994,139.52386474609366,346.38020348146773,89.52990722656243,108.09999847412107,51.11999893188475,67.63999938964842,43.28624348060333,95.43421173095699,3626.487552171954,22.899999618530273,3.7929999828338623
2023-01-04,106.42698483599966,85.66216384823929,76.00125176333582,20.685506820678732,172.6699981689451,96.27813563608312,85.3258380969201,163.55726623535153,70.35030606688593,126.09366607666018,55.137824264709224,90.20368286932985,224.0400464453432,12.94856125917503,140.13136291503895,349.0542901334441,90.75646209716788,113.63999938964841,52.9199981689453,64.3000030517578,43.334461668831274,95.71196746826169,3653.8275351185434,22.010000228881836,3.7090001106262207
2023-01-05,105.29838252763467,85.59228085979517,74.19807729150878,20.580461502075213,170.52000427246077,94.22316476655796,85.20302958016839,162.34960937499997,70.21931010151435,126.06569671630862,54.50687493618421,90.13619424703882,217.40002607263256,12.52364555537882,138.39158630371082,345.0703923893669,91.13589477539055,110.3399963378906,47.84000015258788,64.77999877929686,43.18675940486178,97.85343170166013,3611.276781055431,22.459999084472656,3.7200000286102295
2023-01-06,109.17272900987942,86.52660633062885,76.84035632898785,20.694261550903338,173.71000671386702,95.46925267382771,86.29952300044114,163.66622924804685,71.23655842977452,128.47807312011722,55.55845101094958,91.61245986446427,219.96212928239478,13.045134381541287,141.6870727539061,352.98360758950724,92.81249999999993,113.05999755859372,47.560001373291,64.83000183105467,44.24480585993362,99.03617095947263,3693.7611632482144,21.1299991607666,3.569000005722046
